id,doc,chain,sourceLink,token,gapWords,roleType,charCount,tokenCount,gapUnits,kind,endNote,lit,POS_dft,wordWylie,word,tokenOrderFirst,tokenOrderLast,docTokenSeqFirst,docTokenSeqLast,chainCreateSeq,name,trailLayer,chainSize,entityType,layer,unitSeqFirst,unitSeqLast,treeEntry,combinedChunk,TextNoTsheg,TextNoCase,case,yang,ni,possessor,person,id_lower,doc_lower,unitStart,unitEnd,pID,inClique,srtLineStart,srtLineBo,iuEnd,iuStart,srtLineEn,iu,srtLineID,iuText,speaker,srtLineEnd,word_lower,wordWylie_lower,docTokenSeqFirst_lower,docTokenSeqLast_lower,reflexive,pronType,definite,identifiable,semrole,lexicality,referential,unitLastWord,treeParent,verbID,verbWord,lemma,suffix,force,evidMod,TA,subord,verbTokenSeqFirst,noPrevMentions,noPrevZero,noNextMentions,noNextZero,allPrevMentions,allPrevZero,allNextMentions,allNextZero,noPrevMentionsFar,noPrevZeroFar,noNextMentionsFar,noNextZeroFar,bridge,haveBridges,local,argOrder,noArgs,argBack,justFirst,justLast,interrog,argType,topic,animate,self,addressee,length,pronom,containsVerb,argTypeNew
1D6B752EF1FD4,virginia-neighbour-2565,252926C655CA9,1B8DC6F55A8B,145B46386137B,20,OBL,7,2,3,,NA,,NA,pha gi ra ,ཕ་གི ར་,3,4,951,952,4,lha sa ,NA,7,location,refexpr,208,208,32E21A40B2212,,ཕ་གི ར,ཕ་གི,ར,,,FALSE,3,1DA339806AA94,virginia-neighbour-2565,192.43744706627842,193.78919552846787,NA,NA,191.911,ཨམ། ང་ད་རེས་ཕ་གིར་འགྲོ་ཡ་དེ་ཏོག་ཙམ་ལས་ཀ་དང་བྱས་འགྲོ་མཁན་ཡིན་པ། ,193.78919552846787,192.43744706627842,,208,83,ང་ད་རེས་ཕ་གིར་འགྲོ་ཡས་དེ་,དབྱངས་སྐྱིད་ལགས་,196.041,ང་ ད་རེས་ ཕ་གི ར་ འགྲོ་ ཡ་ དེ་,nga  da res  pha gi ra  'gro  ya  de ,949,955,N,dem,d,2,location/goal,p,R,ང་ ད་རེས་ ཕ་གི ར་ འགྲོ་ ཡ་ དེ་,2D54EAD668C86,308189E39BBE4,འགྲོ་ ཡ་ དེ་,འགྲོ,ཡ་ དེ,Ind,None,Neutral,NA,953,0,1.0986122886681098,0,1.0986122886681098,4,2,0,2,1.6094379124341003,0,0,0,0,0,0,2,2,1,0,0,0,E,1,0,0,0,1.3862943611198906,1,FALSE,E
288A8A8C50307,virginia-neighbour-2565,35C93720E403E,,17B0078552739,29,A,14,4,5,,NA,,NA,khong  tsho sa  yang ,ཁོང་ ཚོ ས་ ཡང་,2,5,969,972,123,las khungs kyi mi (?),NA,3,person,refexpr,211,211,251B026618F48,,ཁོང་ ཚོ ས་ ཡང,ཁོང་ཚོས་ཡང,NA,ཡང,,FALSE,3,107A6241DF867,virginia-neighbour-2565,196.2647942140115,196.93272685102903,NA,NA,196.041,ཡང་ཁོང་ཚོས་ཡང་བདུན་ཕྲག་གསུམ་ཟེར་ང་རའི་སེམས་པར་བདུན་ཕྲག་བཞི་ཙམ་ཅིག་བཞག་ཆོག་ཨ་བསམ་གྱིས། ,196.93272685102903,196.2647942140115,,211,84,ཡང་ཁོང་ཚོས་ཡང་,དབྱངས་སྐྱིད་ལགས་,200.338,ཡང་ ཁོང་ ཚོ ས་ ཡང་,yang  khong  tsho sa  yang ,968,972,N,pers,d,2,agent,p,R,ཡང་ ཁོང་ ཚོ ས་ ཡང་,232328977C182,276FD251A00C0,ཟེར་,ཟེར,,Ind,None,Neutral,NA,975,0,0.6931471805599453,0,0.6931471805599453,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,A,0,1,0,0,1.6094379124341003,1,FALSE,Base
BEBA2365BB94,virginia-neighbour-2565,11E17DDFFC1AD,581FE0F25BC3,290902D3694E5,46,P,15,2,8,,NA,,NA,bdun phrag  gsum ,བདུན་ཕྲག་ གསུམ་,1,2,973,974,115,ga tshod ring,NA,6,date/time,refexpr,212,212,1A07258D45B45,,བདུན་ཕྲག་ གསུམ,བདུན་ཕྲག་གསུམ,NA,,,FALSE,3,1F73FD2CDCCC3,virginia-neighbour-2565,197.37949949331025,198.10615148303262,NA,NA,196.041,ཡང་ཁོང་ཚོས་ཡང་བདུན་ཕྲག་གསུམ་ཟེར་ང་རའི་སེམས་པར་བདུན་ཕྲག་བཞི་ཙམ་ཅིག་བཞག་ཆོག་ཨ་བསམ་གྱིས། ,198.10615148303262,197.37949949331025,,212,84,བདུན་ཕྲག་གསུམ་,དབྱངས་སྐྱིད་ལགས་,200.338,བདུན་ཕྲག་ གསུམ་ ཟེར་,bdun phrag  gsum  zer ,973,975,N,nonPron,na,1,theme,l,NR,བདུན་ཕྲག་ གསུམ་ ཟེར་,232328977C182,276FD251A00C0,ཟེར་,ཟེར,,Ind,None,Neutral,NA,975,1.0986122886681098,0,0,0,5,0,0,0,1.3862943611198906,0,0,0,0,0,0,2,2,1,0,0,0,P,0,0,0,0,1.3862943611198906,0,FALSE,P
194E6258540C6,virginia-neighbour-2565,82A8D340D9A5,,10301B33E2985,N/A,OBL,26,6,N/A,,NA,,NA,nga 'i  gnam gru 'i  pa se  la ,ང འི་ གནམ་གྲུ འི་ པ་སེ་ ལ་,1,6,1036,1041,133,dbyangs skyid kyi gnam gru'i pa se,NA,1,thing,refexpr,225,225,FF259DE1F9BC,,ང འི་ གནམ་གྲུ འི་ པ་སེ་ ལ,ངའི་གནམ་གྲུའི་པ་སེ,ལ,,,FALSE,3,1B6AE524CA31B,virginia-neighbour-2565,210.1025889373883,211.09985551127744,NA,NA,208.4,ཨངཧང་། ངའི་གནམ་གྲུའི་པ་སེ་ལ་དངུལ་_P_སྒོར་མོ་ལྔ་བརྒྱ་་་་ལྔ་བརྒྱ་དྲུག་ཅུ་ཙམ་སྤྲད་པ་ཡིན། ,211.09985551127744,210.1025889373883,,225,88,ངའི་གནམ་གྲུའི་པ་སེ་ལ་,དབྱངས་སྐྱིད་ལགས་,215.096,ང འི་ གནམ་གྲུ འི་ པ་སེ་ ལ་,nga 'i  gnam gru 'i  pa se  la ,1036,1041,N,nonPron,d,2,NA,l,R,ང འི་ གནམ་གྲུ འི་ པ་སེ་ ལ་,971CF65C3FB7,2CB52C55AFF9A,སྤྲད་པ་ ཡིན,སྤྲད,པ་ ཡིན,Ind,Ego,Past,NA,1051,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,E,1,0,0,0,2.1972245773362196,0,FALSE,E
NQfOqPmDvlYVB,virginia-neighbour-2565,7E1AD0DA66BF,,MSoHrVuF5GQ7X,N/A,P,31,5,N/A,,NA,,NA,dngul  [_P_] sgor mo  lnga brgya      lnga brgya  drug cu  tsam ,དངུལ་ _P_ སྒོར་མོ་ ལྔ་བརྒྱ་ ་་་ ལྔ་བརྒྱ་ དྲུག་ཅུ་ ཙམ་,1,6,1043,1050,134,dngul sgor mo lnga bcu tsm,NA,3,number,refexpr,226,227,26162EA8B2BE9,combined,དངུལ་ _P_ སྒོར་མོ་ ལྔ་བརྒྱ་ ་་་ ལྔ་བརྒྱ་ དྲུག་ཅུ་ ཙམ,དངུལ་_P_སྒོར་མོ་ལྔ་བརྒྱ་་་་ལྔ་བརྒྱ་དྲུག་ཅུ་ཙམ,NA,,,FALSE,3,534064851D79,virginia-neighbour-2565,213.54092037345185,215.05595208054692,NA,NA,208.4,ཨངཧང་། ངའི་གནམ་གྲུའི་པ་སེ་ལ་དངུལ་_P_སྒོར་མོ་ལྔ་བརྒྱ་་་་ལྔ་བརྒྱ་དྲུག་ཅུ་ཙམ་སྤྲད་པ་ཡིན། ,215.05595208054692,213.54092037345185,,227,88,ལྔ་བརྒྱ་དྲུག་ཅུ་ཙམ་སྤྲད་པ་ཡིན། ,དབྱངས་སྐྱིད་ལགས་,215.096,ལྔ་བརྒྱ་ དྲུག་ཅུ་ ཙམ་ སྤྲད་པ་ ཡིན །,lnga brgya  drug cu  tsam  sprad pa  yin /,1048,1053,N,nonPron,na,1,theme,l,R,ལྔ་བརྒྱ་ དྲུག་ཅུ་ ཙམ་ སྤྲད་པ་ ཡིན །,971CF65C3FB7,2CB52C55AFF9A,སྤྲད་པ་ ཡིན,སྤྲད,པ་ ཡིན,Ind,Ego,Past,NA,1051,0.6931471805599453,0,1.0986122886681098,0,1,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,T,0,0,0,0,2.4849066497880004,0,FALSE,P
19D0392089826,virginia-neighbour-2565,30009CB6026DA,,3080674AFE66E,N/A,COPS,5,1,N/A,,NA,,NA,da lta ,ད་ལྟ་,1,1,1135,1135,147,da lta 3,NA,6,date/time,refexpr,250,250,33F6D0F078F20,,ད་ལྟ,ད་ལྟ,NA,,,FALSE,3,2BCF73E329CDD,virginia-neighbour-2565,235.3131671328112,236.62448434270084,NA,NA,234.793,ཤན་་་་ད་ལྟ་གནམ་གཤིས་གྲང་བའི་སྒང་རེད་པ། ,236.62448434270084,235.3131671328112,,250,97,ད་ལྟ་གནམ་གཤིས་གྲང་བའི་སྒང་རེད་པ། ,དབྱངས་སྐྱིད་ལགས་,236.565,ད་ལྟ་ གནམ་གཤིས་ གྲང་བ འི་ སྒང་ རེད་ པ །,da lta  gnam gshis  grang ba 'i  sgang  red  pa /,1135,1142,N,nonPron,na,2,theme,l,R,ད་ལྟ་ གནམ་གཤིས་ གྲང་བ འི་ སྒང་ རེད་ པ །,1F107FD64C7E6,1200C9CDF5837,རེད་ པ,NA,NA,Ind,Ind,Neutral,NA,1140,0,0,0,0,0,0,1,0,0,0,0.6931471805599453,0,0,0,0,1,2,2,0,0,0,COPS,1,0,0,0,1.0986122886681098,0,FALSE,Base
253A2B76D40CE,virginia-neighbour-2565,30009CB6026DA,2EB72BF043C30,2D76E63983E3C,1,PRED,24,4,0,,NA,,NA,gnam gshis  grang ba 'i  sgang ,གནམ་གཤིས་ གྲང་བ འི་ སྒང་,2,5,1136,1139,147,da lta 3,NA,6,date/time,refexpr,250,250,1DF3A248F2C4D,,གནམ་གཤིས་ གྲང་བ འི་ སྒང,གནམ་གཤིས་གྲང་བའི་སྒང,NA,,,FALSE,3,2BCF73E329CDD,virginia-neighbour-2565,235.3131671328112,236.62448434270084,NA,NA,234.793,ཤན་་་་ད་ལྟ་གནམ་གཤིས་གྲང་བའི་སྒང་རེད་པ། ,236.62448434270084,235.3131671328112,,250,97,ད་ལྟ་གནམ་གཤིས་གྲང་བའི་སྒང་རེད་པ། ,དབྱངས་སྐྱིད་ལགས་,236.565,ད་ལྟ་ གནམ་གཤིས་ གྲང་བ འི་ སྒང་ རེད་ པ །,da lta  gnam gshis  grang ba 'i  sgang  red  pa /,1135,1142,N,nonPron,na,1,none,l,NR,ད་ལྟ་ གནམ་གཤིས་ གྲང་བ འི་ སྒང་ རེད་ པ །,1F107FD64C7E6,1200C9CDF5837,རེད་ པ,NA,NA,Ind,Ind,Neutral,NA,1140,0,0,0,0,0,0,1,0,0,0,0.6931471805599453,0,0,0,0,2,2,1,0,0,0,PRED,0,0,0,0,1.9459101490553132,0,FALSE,PRED
A09BA218B8E6,three-chupa-8346,1DA2B0307553,,24699E1E05CE9,N/A,BEN,14,3,N/A,,,,,rang  gi  bu mo ,རང་ གི་ བུ་མོ་,1,3,93,95,11,sgrol dkar gyi bu mo,NA,2,person,refexpr,26,26,237FE6B4C558D,,རང་ གི་ བུ་མོ,རང་གི་བུ་མོ,NA,,,FALSE,3,8AA61791753,three-chupa-8346,26.946797244328238,28.16124716553288,NA,NA,26.667,བྱས་ཙང། རང་གི་བུ་མོ་ཕྱུ་པ་ཞིག་བཟོ་གི་མིན་ད། ,28.16124716553288,26.946797244328238,Do you want to make a chupa for your daughter?,26,8,རང་གི་བུ་མོ་ཕྱུ་པ་ཞིག་བཟོ་གི་མིན་ད། ,གྲོགས་མོ་,28.8,རང་ གི་ བུ་མོ་ ཕྱུ་པ་ ཞིག་ བཟོ་ གི་ མིན་ ད །,rang  gi  bu mo  phyu pa  zhig  bzo  gi  min  da /,93,102,N,nonPron,d,1,recipient,l,R,རང་ གི་ བུ་མོ་ ཕྱུ་པ་ ཞིག་ བཟོ་ གི་ མིན་ ད །,1D38AED5CA55F,10DB1BDA353B4,བཟོ་ གི་ མིན་ ད,བཟོ,གི་ མིན་ ད,Ind,Ego,Fut,NA,98,0,0,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,R,0,1,0,0,1.6094379124341003,0,FALSE,R
90706C4DCF64,three-chupa-8346,1A0FED52D0E76,,300F0E3615996,N/A,P,11,2,N/A,,,,,phyu pa  zhig ,ཕྱུ་པ་ ཞིག་,4,5,96,97,12,bu mo'i phyu pa,NA,4,thing,refexpr,26,26,E7C684AF0DA5,,ཕྱུ་པ་ ཞིག,ཕྱུ་པ་ཞིག,NA,,,FALSE,3,8AA61791753,three-chupa-8346,26.946797244328238,28.16124716553288,NA,NA,26.667,བྱས་ཙང། རང་གི་བུ་མོ་ཕྱུ་པ་ཞིག་བཟོ་གི་མིན་ད། ,28.16124716553288,26.946797244328238,Do you want to make a chupa for your daughter?,26,8,རང་གི་བུ་མོ་ཕྱུ་པ་ཞིག་བཟོ་གི་མིན་ད། ,གྲོགས་མོ་,28.8,རང་ གི་ བུ་མོ་ ཕྱུ་པ་ ཞིག་ བཟོ་ གི་ མིན་ ད །,rang  gi  bu mo  phyu pa  zhig  bzo  gi  min  da /,93,102,N,nonPron,i,1,theme,l,R,རང་ གི་ བུ་མོ་ ཕྱུ་པ་ ཞིག་ བཟོ་ གི་ མིན་ ད །,1D38AED5CA55F,10DB1BDA353B4,བཟོ་ གི་ མིན་ ད,བཟོ,གི་ མིན་ ད,Ind,Ego,Fut,NA,98,0,0,1.3862943611198906,0,0,0,3,0,0,0,0,0,0,0,0,2,2,1,0,0,0,P,0,0,0,0,1.3862943611198906,0,FALSE,P
2153E6B091FF,three-chupa-8346,290539FB6840C,2CAE54193A496,350BE805846DB,29,OBL,8,2,7,,,,,'di  nas ,འདི་ ནས་,1,2,113,114,8,ras 3,NA,4,thing,refexpr,31,31,153E7269CF3DD,,འདི་ ནས,འདི,ནས,,,FALSE,3,146A9467C5A1B,three-chupa-8346,30.958898854766577,32.30830027539426,NA,NA,30.633,འདི་ནས་གཅིག་བཟོས་བཞག་ན་ཏག་ཏག་རེད། འདི་ག་ཙམ་ཙམ་ཕྲུ་གུ་༼སྤུ་གུ་༽ཚོར་གྱོན་ཡ་༼ཡག་༽གི་ཕྱུ་པ་བཟོས་ན་ཏག་ཏག་རེད། ,32.30830027539426,30.958898854766577,"If we make one for a kid of this size, it will look nice.",31,10,འདི་ནས་གཅིག་བཟོས་བཞག་ན་ཏག་ཏག་རེད། ,སྒྲོལ་དཀར་,34.867,འདི་ ནས་ གཅིག་ བཟོས་ བཞག་ ན་ ཏག་ཏག་ རེད །,'di  nas  gcig  bzos  bzhag  na  tag tag  red /,113,121,N,dem,d,2,source,p,R,འདི་ ནས་ གཅིག་ བཟོས་ བཞག་ ན་ ཏག་ཏག་ རེད །,3061D4FFA57E1,2F1ACD4D2ECA8,བཟོས་ བཞག་ ན་,བཟོས,བཞག་ ན,Ind,Inf,Neutral,Cond,116,0.6931471805599453,1.0986122886681098,0,1.0986122886681098,1,2,0,2,0,0,0,0,0,0,1,1,2,2,0,0,0,E,1,0,0,0,1.0986122886681098,1,FALSE,E
38B5D17E79BDF,three-chupa-8346,1A0FED52D0E76,11B97F933E3F7,15B996E172DE2,19,P,5,1,5,,,,,gcig ,གཅིག་,3,3,115,115,12,bu mo'i phyu pa,NA,4,thing,refexpr,31,31,28E1EBF81277A,,གཅིག,གཅིག,NA,,,FALSE,3,146A9467C5A1B,three-chupa-8346,30.958898854766577,32.30830027539426,NA,NA,30.633,འདི་ནས་གཅིག་བཟོས་བཞག་ན་ཏག་ཏག་རེད། འདི་ག་ཙམ་ཙམ་ཕྲུ་གུ་༼སྤུ་གུ་༽ཚོར་གྱོན་ཡ་༼ཡག་༽གི་ཕྱུ་པ་བཟོས་ན་ཏག་ཏག་རེད། ,32.30830027539426,30.958898854766577,"If we make one for a kid of this size, it will look nice.",31,10,འདི་ནས་གཅིག་བཟོས་བཞག་ན་ཏག་ཏག་རེད། ,སྒྲོལ་དཀར་,34.867,འདི་ ནས་ གཅིག་ བཟོས་ བཞག་ ན་ ཏག་ཏག་ རེད །,'di  nas  gcig  bzos  bzhag  na  tag tag  red /,113,121,N,nonPron,i,1,theme,l,R,འདི་ ནས་ གཅིག་ བཟོས་ བཞག་ ན་ ཏག་ཏག་ རེད །,3061D4FFA57E1,2F1ACD4D2ECA8,བཟོས་ བཞག་ ན་,བཟོས,བཞག་ ན,Ind,Inf,Neutral,Cond,116,0.6931471805599453,0,1.0986122886681098,0,1,0,2,0,0,0,0,0,2,1,0,2,2,1,0,0.6931471805599453,0,P,0,0,0,0,0.6931471805599453,1,FALSE,P
22ACD50F5B200,three-chupa-8346,257AAAA03F261,24D0E1DD0B53D,58BF98ECC3A1,2,A,4,2,1,,,,,nga sa ,ང ས་,1,2,161,162,9,grogs mo,NA,5,person,refexpr,38,38,25FDD575B328E,,ང ས,ང,ས,,,FALSE,1,1CF5141D924C8,three-chupa-8346,38.85038193849288,39.897517440899975,NA,NA,34.9,ད་དེ་རིང་དུས་ཚོད་སེ་མིན་འདུགང་ལ་ངས་རང་གི་ཕྱུ་པ་ལྟོས་ད་ད་ལྟ་,39.897517440899975,38.85038193849288,today I don't have much time.,38,11,ངས་རང་གི་ཕྱུ་པ་ལྟོས་ད་,གྲོགས་མོ་,42.467,ང ས་ རང་ གི་ ཕྱུ་པ་ ལྟོས་ ད་,nga sa  rang  gi  phyu pa  ltos  da ,161,167,N,pers,d,2,agent,p,R,ང ས་ རང་ གི་ ཕྱུ་པ་ ལྟོས་ ད་,24820BDEA4C61,140FEB6FE302E,ལྟོས་ ད་,ལྟོས,ད,Ind,None,Neutral,NA,166,1.0986122886681098,0.6931471805599453,0,0.6931471805599453,2,2,0,2,0,1,0,1,0,0,1,1,2,2,0,0,0,A,0,1,1,0,1.0986122886681098,1,FALSE,Base
878EFC071D88,three-chupa-8346,9A2025BC0210,,2F4633481AAD7,N/A,P,14,3,N/A,,,,,rang  gi  phyu pa ,རང་ གི་ ཕྱུ་པ་,3,5,163,165,22,sgrol dkar gyi phyu pa,NA,1,person,refexpr,38,38,1914641DFCD89,,རང་ གི་ ཕྱུ་པ,རང་གི་ཕྱུ་པ,NA,,,FALSE,3,1CF5141D924C8,three-chupa-8346,38.85038193849288,39.897517440899975,NA,NA,34.9,ད་དེ་རིང་དུས་ཚོད་སེ་མིན་འདུགང་ལ་ངས་རང་གི་ཕྱུ་པ་ལྟོས་ད་ད་ལྟ་,39.897517440899975,38.85038193849288,today I don't have much time.,38,11,ངས་རང་གི་ཕྱུ་པ་ལྟོས་ད་,གྲོགས་མོ་,42.467,ང ས་ རང་ གི་ ཕྱུ་པ་ ལྟོས་ ད་,nga sa  rang  gi  phyu pa  ltos  da ,161,167,N,nonPron,d,2,theme,l,R,ང ས་ རང་ གི་ ཕྱུ་པ་ ལྟོས་ ད་,24820BDEA4C61,140FEB6FE302E,ལྟོས་ ད་,ལྟོས,ད,Ind,None,Neutral,NA,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,P,0,0,0,0,1.6094379124341003,0,FALSE,P
31B2035DE7F80,three-chupa-8346,C0C27B461F81,27D8D80DFBA96,135C272BDAA6C,64,COPS,13,3,14,,,,,phyu pa  'di ra ,ཕྱུ་པ་ འདི ར་,1,3,334,336,35,phyu pa (from ras 4),NA,4,thing,refexpr,75,75,368150F0E38A5,,ཕྱུ་པ་ འདི ར,ཕྱུ་པ་འདི,ར,,,FALSE,3,220521EDF68C5,three-chupa-8346,80.84286213298773,81.60932213990426,NA,NA,80.9,ཕྱུ་པ་འདིར་ག་ཚོད་རེད། ,81.60932213990426,80.84286213298773,What is the cost of this chupa?,75,25,ུ་པ་འདིར་ག་ཚོད་རེད། ,སྒྲོལ་དཀར་,81.933,ཕྱུ་པ་ འདི ར་ ག་ཚོད་ རེད །,phyu pa  'di ra  ga tshod  red /,334,339,N,nonPron,d,2,theme,l,R,ཕྱུ་པ་ འདི ར་ ག་ཚོད་ རེད །,88BFA96C121A,297A87D24B43,རེད,རེད,,Ind,Ind,Neutral,NA,338,0,0,0.6931471805599453,0,1,1,1,1,0.6931471805599453,1,0,1,0,0,0,1,2,2,0,0,0,COPS,1,0,0,0,1.6094379124341003,0,FALSE,Base
179B320E248B7,three-chupa-8346,123423A754C45,335053BE85FA6,5B743F3EEE6C,41,PRED,6,1,8,,,,,ga tshod ,ག་ཚོད་,4,4,337,337,37,gong tshad,NA,5,number,refexpr,75,75,22D67904289CD,,ག་ཚོད,ག་ཚོད,NA,,,FALSE,3,220521EDF68C5,three-chupa-8346,80.84286213298773,81.60932213990426,NA,NA,80.9,ཕྱུ་པ་འདིར་ག་ཚོད་རེད། ,81.60932213990426,80.84286213298773,What is the cost of this chupa?,75,25,ུ་པ་འདིར་ག་ཚོད་རེད། ,སྒྲོལ་དཀར་,81.933,ཕྱུ་པ་ འདི ར་ ག་ཚོད་ རེད །,phyu pa  'di ra  ga tshod  red /,334,339,N,inter,i,1,none,p,NR,ཕྱུ་པ་ འདི ར་ ག་ཚོད་ རེད །,88BFA96C121A,297A87D24B43,རེད,རེད,,Ind,Ind,Neutral,NA,338,0.6931471805599453,0,1.3862943611198906,0,1,0,3,0,0,0,0,0,0,0,0,2,2,1,0,0,1,PRED,0,0,0,0,1.0986122886681098,1,FALSE,PRED
3A66F837977C,three-chupa-8346,C0C27B461F81,2DA1C74635181,2881F22FDE8C8,8,COPS,13,3,2,,,,,phyu pa  'di ra ,ཕྱུ་པ་ འདི ར་,1,3,342,344,35,phyu pa (from ras 4),NA,4,thing,refexpr,77,77,FBA668C497E0,,ཕྱུ་པ་ འདི ར,ཕྱུ་པ་འདི,ར,,,FALSE,3,27029AF696BFF,three-chupa-8346,81.83602157856971,82.93713313780192,NA,NA,81.967,འོང་། ཕྱུ་པ་འདིར་༢༥༠རེད། ,82.93713313780192,81.83602157856971,This chupa is 250 Yuan.,77,26,ཕྱུ་པ་འདིར་༢༥༠རེད། ,ཚོང་པ་,82.933,ཕྱུ་པ་ འདི ར་ ༢༥༠ རེད །,phyu pa  'di ra  250 red /,342,347,N,nonPron,d,2,theme,l,R,ཕྱུ་པ་ འདི ར་ ༢༥༠ རེད །,74B2D2041519,32BD065D477D3,རེད,རེད,,Ind,Ind,Neutral,NA,346,0.6931471805599453,0,0,0,2,1,0,1,0.6931471805599453,1,0,1,0,0,0,1,2,2,0.6931471805599453,0,0,COPS,1,0,0,0,1.6094379124341003,0,FALSE,Base
12774D80E21E5,three-chupa-8346,123423A754C45,188795890E56A,2BA076735D60A,8,PRED,3,1,2,,,,,250,༢༥༠,4,4,345,345,37,gong tshad,NA,5,number,refexpr,77,77,29B0CD2A44DFC,,༢༥༠,༢༥༠,NA,,,FALSE,3,27029AF696BFF,three-chupa-8346,81.83602157856971,82.93713313780192,NA,NA,81.967,འོང་། ཕྱུ་པ་འདིར་༢༥༠རེད། ,82.93713313780192,81.83602157856971,This chupa is 250 Yuan.,77,26,ཕྱུ་པ་འདིར་༢༥༠རེད། ,ཚོང་པ་,82.933,ཕྱུ་པ་ འདི ར་ ༢༥༠ རེད །,phyu pa  'di ra  250 red /,342,347,N,nonPron,na,1,none,l,NR,ཕྱུ་པ་ འདི ར་ ༢༥༠ རེད །,74B2D2041519,32BD065D477D3,རེད,རེད,,Ind,Ind,Neutral,NA,346,1.0986122886681098,0,1.0986122886681098,0,2,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0.6931471805599453,0,PRED,0,0,0,0,0,0,FALSE,PRED
22F7A9A6B30DB,three-chupa-8346,123423A754C45,24E3C0F0C43D0,BC3DA3D9042B,3,OBL,7,2,1,,,,,250 nas ,༢༥༠ ནས་,1,2,348,349,37,gong tshad,NA,5,number,refexpr,78,78,ECDDB60D601F,,༢༥༠ ནས,༢༥༠,ནས,,,FALSE,3,2037590B30A4E,three-chupa-8346,83.30275420266376,83.92887646183502,NA,NA,82.967,༢༥༠ནས་ཡང་ཏིག་ཏིག་ཙམ་༼ཏོག་ཙམ་༽ཡོད་མ་རེད་པས། ,83.92887646183502,83.30275420266376,Can you please give a little discount from 250?,78,27,༢༥༠ནས་,སྒྲོལ་དཀར་,85.167,༢༥༠ ནས་,250 nas ,348,349,N,nonPron,na,2,source,l,R,༢༥༠ ནས་,5B656A657BE5,26CAF222DD691,ཡོད་ མ་ རེད་ པས,ཡོད,མ་ རེད་ པས,Q,Ind,Neutral,NA,352,1.0986122886681098,0,0.6931471805599453,0,3,0,1,0,0.6931471805599453,0,0,0,0,0,0,1,2,2,0,1.0986122886681098,0,E,0,0,0,0,1.0986122886681098,0,FALSE,E
878AD3C38BFA,three-chupa-8346,16FDBCBD7CAC1,,8E5EDBB94A38,N/A,EXIST,7,1,N/A,,,,,yang tig ,ཡང་ཏིག་,1,1,350,350,41,yang tig,NA,1,abstract,refexpr,79,79,6D2FCD2EBE40,,ཡང་ཏིག,ཡང་ཏིག,NA,,,FALSE,3,26910CD56B150,three-chupa-8346,83.92887646183502,84.93229977148505,NA,NA,82.967,༢༥༠ནས་ཡང་ཏིག་ཏིག་ཙམ་༼ཏོག་ཙམ་༽ཡོད་མ་རེད་པས། ,84.93229977148505,83.92887646183502,Can you please give a little discount from 250?,79,27,ཡང་ཏིག་ཏིག་ཙམ་༼ཏོག་ཙམ་༽ཡོད་མ་རེད་པས། ,སྒྲོལ་དཀར་,85.167,ཡང་ཏིག་ ཏིག་ཙམ་ ཡོད་ མ་ རེད་ པས །,yang tig  tig tsam  yod  ma  red  pas /,350,356,N,nonPron,na,1,none,l,R,ཡང་ཏིག་ ཏིག་ཙམ་ ཡོད་ མ་ རེད་ པས །,5B656A657BE5,26CAF222DD691,ཡོད་ མ་ རེད་ པས,ཡོད,མ་ རེད་ པས,Q,Ind,Neutral,NA,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,EXIST,0,0,0,0,1.0986122886681098,0,FALSE,EXIST
1BE0B0109FBB7,three-chupa-8346,18174AEDEE344,22A62C5931D78,283078325F839,35,OBL,18,5,8,,,,,'di 'i sgang  la  yang ,འདི འི སྒང་ ལ་ ཡང་,2,6,482,486,54,phyu pa sgang la,NA,3,location,refexpr,112,112,35F8A8B508B20,,འདི འི སྒང་ ལ་ ཡང,འདིའིསྒང་ལ་ཡང,NA,ཡང,,FALSE,3,2AA088660C628,three-chupa-8346,127.02512253831783,127.88059832835934,NA,NA,131.333,ད་འདིའིསྒང་ལ་ཡང་དེ་བིད་ཀྱི་རེད་། ཨམ། གོས་ཆེན་རང་གི་འོག་འཇུག་། ,127.88059832835934,127.02512253831783,,112,35,ད་##ཡང་,ཚོང་པ་,133.167,ད་ འདི འི སྒང་ ལ་ ཡང་,da  'di 'i sgang  la  yang ,481,486,N,nonPron,d,2,location/goal,l,R,ད་ འདི འི སྒང་ ལ་ ཡང་,122D654AAC3A2,169953FEAC382,བིད་ ཀྱི་ རེད་,བིད,ཀྱི་ རེད,Ind,Ind,Fut,NA,488,0.6931471805599453,0,0.6931471805599453,0,1,0,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,E,0,0,0,0,1.791759469228055,0,FALSE,E
